WeatherDelay,AWND,PCRP,SNOW,AVGT
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
15,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,3.3,0,0,21.6
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.3,0,0,24.8
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
7,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.1,0.8,0,27.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.7,0,0,26.4
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,4.9,0,0,20.1
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
0,2.6,0,0,19.3
